L_hat[6,9]   135.197   2.807  129.524  133.369  135.282  137.114
L_hat[7,9]   149.189   3.229  142.436  147.193  149.268  151.390
L_hat[1,10]   63.388   3.573   56.392   61.012   63.354   65.832
L_hat[2,10]   77.447   2.840   71.858   75.531   77.408   79.308
L_hat[3,10]   91.342   2.402   86.685   89.776   91.349   92.899
L_hat[4,10]  105.581   2.310  101.079  104.011  105.581  107.067
L_hat[5,10]  119.651   2.529  114.751  117.945  119.650  121.336
L_hat[6,10]  134.046   2.941  128.284  132.103  134.031  136.046
L_hat[7,10]  147.778   3.411  141.027  145.514  147.894  150.095
L_hat[1,11]   51.079   3.467   44.124   48.766   51.054   53.459
L_hat[2,11]   60.924   2.816   55.483   59.040   60.932   62.816
L_hat[3,11]   70.754   2.357   66.250   69.180   70.771   72.314
L_hat[4,11]   80.932   2.203   76.566   79.521   80.958   82.393
L_hat[5,11]   91.093   2.428   86.218   89.501   91.129   92.688
L_hat[6,11]  101.600   2.958   95.672   99.663  101.616  103.536
L_hat[7,11]  111.729   3.629  104.471  109.322  111.749  114.130
L_hat[1,12]   66.071   3.339   59.647   63.755   66.038   68.322
L_hat[2,12]   81.110   2.703   75.994   79.248   81.042   82.936
L_hat[3,12]   95.872   2.353   91.263   94.271   95.847   97.479
L_hat[4,12]  110.898   2.281  106.434  109.328  110.861  112.474
L_hat[5,12]  125.643   2.430  120.826  124.034  125.649  127.320
L_hat[6,12]  140.624   2.717  135.079  138.875  140.629  142.474
L_hat[7,12]  154.816   3.060  148.501  152.857  154.862  156.891
L_hat[1,13]   32.516   3.795   25.083   29.998   32.484   35.011
L_hat[2,13]   42.830   3.458   35.996   40.506   42.833   45.067
L_hat[3,13]   53.116   3.886   45.578   50.475   53.017   55.695
L_hat[4,13]   63.755   4.894   54.573   60.441   63.646   66.972
L_hat[5,13]   74.365   6.179   62.901   69.999   74.127   78.495
L_hat[6,13]   85.324   7.636   71.320   79.904   84.998   90.443
L_hat[7,13]   95.877   9.091   79.279   89.473   95.454  101.920
L_hat[1,14]   48.216   3.457   41.470   45.856   48.129   50.584
L_hat[2,14]   57.717   2.815   52.186   55.799   57.711   59.632
L_hat[3,14]   67.206   2.363   62.574   65.609   67.148   68.789
L_hat[4,14]   77.033   2.213   72.706   75.504   77.054   78.536
L_hat[5,14]   86.848   2.438   82.092   85.207   86.870   88.560
L_hat[6,14]   96.999   2.966   91.313   94.978   97.017   99.003
L_hat[7,14]  106.786   3.637   99.888  104.338  106.770  109.209
L_hat[1,15]   43.900   3.650   36.859   41.506   43.972   46.409
L_hat[2,15]   54.259   3.321   47.788   52.079   54.329   56.464
L_hat[3,15]   64.590   3.749   57.249   62.109   64.658   67.035
L_hat[4,15]   75.275   4.744   66.263   72.116   75.197   78.432
L_hat[5,15]   85.931   6.006   74.908   81.923   85.692   89.786
L_hat[6,15]   96.936   7.430   83.188   91.866   96.675  101.785
L_hat[7,15]  107.532   8.850   91.169  101.426  107.156  113.267
L_hat[1,16]   67.412   3.791   60.103   64.848   67.356   69.939
L_hat[2,16]   79.605   2.932   73.914   77.605   79.607   81.580
L_hat[3,16]   91.723   2.662   86.556   89.944   91.697   93.476
L_hat[4,16]  104.210   3.078   98.363  102.105  104.193  106.274
L_hat[5,16]  116.619   3.926  109.050  113.907  116.598  119.270
L_hat[6,16]  129.389   4.987  119.764  125.936  129.461  132.749
L_hat[7,16]  141.641   6.071  129.979  137.416  141.721  145.661
L_hat[1,17]   74.956   3.069   68.846   72.905   74.962   77.034
L_hat[2,17]   90.547   2.609   85.426   88.786   90.548   92.296
L_hat[3,17]  105.762   2.348  101.115  104.179  105.774  107.356
L_hat[4,17]  121.155   2.276  116.683  119.615  121.195  122.664
L_hat[5,17]  136.165   2.371  131.609  134.535  136.185  137.747
L_hat[6,17]  151.319   2.596  146.365  149.538  151.301  153.099
L_hat[7,17]  165.583   2.901  159.987  163.573  165.541  167.607
L_hat[1,18]   63.378   3.492   56.607   61.014   63.392   65.626
L_hat[2,18]   77.574   2.782   72.119   75.735   77.582   79.386
L_hat[3,18]   91.594   2.374   86.927   90.069   91.594   93.143
L_hat[4,18]  105.951   2.307  101.360  104.511  105.971  107.412
L_hat[5,18]  120.125   2.532  115.126  118.517  120.141  121.764
L_hat[6,18]  134.617   2.934  128.590  132.751  134.702  136.564
L_hat[7,18]  148.431   3.385  141.497  146.249  148.576  150.653
L_hat[1,19]   57.114   3.645   49.748   54.711   57.154   59.584
L_hat[2,19]   70.803   2.878   65.029   68.896   70.854   72.692
L_hat[3,19]   84.363   2.392   79.520   82.774   84.401   85.945
L_hat[4,19]   98.291   2.275   93.922   96.721   98.296   99.796
L_hat[5,19]  112.083   2.521  107.321  110.374  112.053  113.772
L_hat[6,19]  126.226   3.002  120.530  124.150  126.236  128.287
L_hat[7,19]  139.748   3.556  132.858  137.308  139.757  142.217
L_hat[1,20]   57.606   3.707   50.254   55.112   57.682   60.128
L_hat[2,20]   67.793   2.964   61.944   65.755   67.818   69.809
L_hat[3,20]   77.958   2.704   72.601   76.176   77.967   79.775
L_hat[4,20]   88.477   3.053   82.277   86.505   88.451   90.505
L_hat[5,20]   98.973   3.843   91.379   96.435   98.928  101.561
L_hat[6,20]  109.819   4.888  100.303  106.497  109.783  113.122
L_hat[7,20]  120.268   5.992  108.748  116.131  120.208  124.326
L_hat[1,21]   61.248   3.529   54.273   58.971   61.252   63.615
L_hat[2,21]   71.139   2.869   65.550   69.268   71.121   73.040
L_hat[3,21]   81.012   2.658   75.871   79.221   81.006   82.778
L_hat[4,21]   91.231   2.995   85.665   89.159   91.174   93.207
L_hat[5,21]  101.432   3.733   94.382   98.888  101.326  103.862
L_hat[6,21]  111.977   4.711  103.315  108.737  111.849  115.081
L_hat[7,21]  122.140   5.750  111.490  118.237  122.005  126.030
L_hat[1,22]   51.304   3.606   44.167   48.876   51.396   53.788
L_hat[2,22]   61.625   2.926   55.651   59.615   61.675   63.596
L_hat[3,22]   71.925   2.439   66.958   70.267   71.951   73.576
L_hat[4,22]   82.586   2.260   78.154   81.078   82.597   84.081
L_hat[5,22]   93.225   2.468   88.303   91.577   93.237   94.903
L_hat[6,22]  104.221   2.994   98.323  102.196  104.221  106.235
L_hat[7,22]  114.815   3.669  107.562  112.312  114.865  117.329
L_hat[1,23]   82.810   3.847   75.451   80.170   82.751   85.371
L_hat[2,23]   96.294   2.992   90.338   94.273   96.218   98.225
L_hat[3,23]  109.621   2.464  104.696  108.028  109.598  111.245
L_hat[4,23]  123.278   2.332  118.808  121.704  123.277  124.781
L_hat[5,23]  136.774   2.571  131.945  135.032  136.797  138.465
L_hat[6,23]  150.584   3.049  144.486  148.519  150.643  152.610
L_hat[7,23]  163.761   3.612  156.277  161.318  163.896  166.252
L_hat[1,24]   60.469   3.673   53.360   57.989   60.446   62.969
L_hat[2,24]   74.561   2.867   68.969   72.612   74.528   76.476
L_hat[3,24]   88.486   2.366   83.751   86.919   88.493   90.095
L_hat[4,24]  102.755   2.244   98.394  101.269  102.732  104.275
L_hat[5,24]  116.852   2.477  111.979  115.158  116.871  118.557
L_hat[6,24]  131.274   2.927  125.657  129.323  131.325  133.293
L_hat[7,24]  145.029   3.440  138.077  142.718  145.154  147.414
L_hat[1,25]   73.041   3.268   66.704   70.794   73.043   75.270
L_hat[2,25]   88.072   2.687   82.877   86.291   88.075   89.893
L_hat[3,25]  102.810   2.371   98.157  101.272  102.815  104.436
L_hat[4,25]  117.794   2.300  113.159  116.279  117.790  119.378
L_hat[5,25]  132.478   2.423  127.666  130.947  132.498  134.115
L_hat[6,25]  147.380   2.675  141.954  145.656  147.384  149.186
L_hat[7,25]  161.480   2.994  155.471  159.554  161.477  163.484
L_hat[1,26]   64.061   3.538   57.112   61.644   64.022   66.354
L_hat[2,26]   78.285   2.780   72.818   76.469   78.255   80.132
L_hat[3,26]   92.323   2.346   87.709   90.737   92.303   93.870
L_hat[4,26]  106.688   2.282  102.213  105.114  106.731  108.221
L_hat[5,26]  120.863   2.530  115.832  119.170  120.903  122.554
L_hat[6,26]  135.345   2.961  129.331  133.394  135.352  137.351
L_hat[7,26]  149.141   3.444  141.961  146.916  149.265  151.516
L_hat[1,27]   48.516   3.781   40.642   46.158   48.558   51.170
L_hat[2,27]   60.452   2.938   54.511   58.484   60.464   62.485
L_hat[3,27]   72.330   2.661   67.170   70.553   72.336   74.177
L_hat[4,27]   84.588   3.062   78.712   82.627   84.556   86.571
L_hat[5,27]   96.783   3.904   89.247   94.211   96.724   99.360
L_hat[6,27]  109.351   4.968   99.814  106.021  109.323  112.609
L_hat[7,27]  121.424   6.056  109.651  117.309  121.371  125.414
L_hat[1,28]   55.028   3.596   47.804   52.622   55.130   57.433
L_hat[2,28]   68.136   2.853   62.419   66.246   68.164   70.049
L_hat[3,28]   81.149   2.368   76.513   79.567   81.134   82.720
L_hat[4,28]   94.546   2.241   90.286   93.033   94.535   96.061
L_hat[5,28]  107.844   2.491  103.045  106.114  107.894  109.530
L_hat[6,28]  121.513   2.999  115.505  119.461  121.541  123.593
L_hat[7,28]  134.612   3.598  127.411  132.177  134.680  137.054
L_hat[1,29]   58.653   3.589   51.645   56.194   58.708   61.073
L_hat[2,29]   70.254   2.881   64.667   68.266   70.288   72.157
L_hat[3,29]   81.813   2.391   77.096   80.168   81.831   83.446
L_hat[4,29]   93.755   2.233   89.409   92.198   93.777   95.284
L_hat[5,29]  105.653   2.472  100.836  103.966  105.699  107.340
L_hat[6,29]  117.927   3.012  112.100  115.811  117.990  119.957
L_hat[7,29]  129.733   3.679  122.534  127.142  129.787  132.199
L_hat[1,30]   51.712   3.670   44.671   49.206   51.721   54.165
L_hat[2,30]   63.604   2.933   58.028   61.588   63.574   65.600
L_hat[3,30]   75.447   2.426   70.813   73.773   75.466   77.069
L_hat[4,30]   87.676   2.271   83.223   86.173   87.670   89.204
L_hat[5,30]   99.853   2.525   94.847   98.161   99.880  101.525
L_hat[6,30]  112.410   3.085  106.390  110.395  112.393  114.535
L_hat[7,30]  124.481   3.769  117.180  121.999  124.502  127.058
L_hat[1,31]   48.914   3.690   41.640   46.434   48.922   51.466
L_hat[2,31]   62.220   2.909   56.514   60.245   62.192   64.213
L_hat[3,31]   75.422   2.388   70.760   73.837   75.407   77.038
L_hat[4,31]   89.007   2.236   84.685   87.570   88.956   90.512
L_hat[5,31]  102.484   2.482   97.715  100.766  102.451  104.166
L_hat[6,31]  116.330   3.004  110.632  114.269  116.270  118.388
L_hat[7,31]  129.590   3.625  122.533  127.157  129.572  132.122
L_hat[1,32]   45.201   3.571   37.972   42.949   45.234   47.576
L_hat[2,32]   55.349   2.911   49.573   53.406   55.420   57.252
L_hat[3,32]   65.477   2.452   60.828   63.831   65.483   67.066
L_hat[4,32]   75.962   2.303   71.531   74.447   75.950   77.461
L_hat[5,32]   86.427   2.533   81.424   84.769   86.390   88.166
L_hat[6,32]   97.246   3.069   91.327   95.166   97.164   99.329
L_hat[7,32]  107.671   3.747  100.423  105.101  107.606  110.232
L_hat[1,33]   65.408   3.762   57.879   62.885   65.472   68.006
L_hat[2,33]   76.314   2.980   70.524   74.287   76.265   78.308
L_hat[3,33]   87.181   2.727   81.960   85.347   87.111   88.954
L_hat[4,33]   98.410   3.115   92.425   96.364   98.318  100.425
L_hat[5,33]  109.600   3.945  101.969  107.029  109.494  112.067
L_hat[6,33]  121.147   5.021  111.429  117.851  121.009  124.391
L_hat[7,33]  132.258   6.148  120.503  128.132  132.137  136.362
L_hat[1,34]   55.930   5.302   45.602   52.268   56.033   59.497
L_hat[2,34]   69.071   5.623   57.531   65.479   69.130   72.745
L_hat[3,34]   82.054   6.544   68.613   77.806   82.272   86.459
L_hat[4,34]   95.357   7.798   79.104   90.127   95.656  100.875
L_hat[5,34]  108.500   9.156   89.052  102.219  108.935  115.193
L_hat[6,34]  121.949  10.573   99.762  114.712  122.518  129.852
L_hat[7,34]  134.781  11.910  109.646  126.622  135.654  143.777
L_hat[1,35]   51.217   4.946   41.322   48.044   51.226   54.453
L_hat[2,35]   52.429   2.590   47.411   50.666   52.412   54.154
L_hat[3,35]   53.140   2.410   48.360   51.559   53.102   54.713
L_hat[4,35]   53.566   2.827   47.899   51.653   53.581   55.433
L_hat[5,35]   53.808   3.159   47.670   51.643   53.787   55.904
L_hat[6,35]   53.949   3.367   47.471   51.619   53.877   56.181
L_hat[7,35]   54.026   3.481   47.381   51.603   53.927   56.306
L_hat[1,36]   78.782   3.681   71.502   76.261   78.764   81.232
L_hat[2,36]   92.224   3.338   85.543   90.046   92.188   94.464
L_hat[3,36]  105.481   3.794   97.984  102.959  105.547  108.049
L_hat[4,36]  119.041   4.738  109.683  115.846  119.412  122.453
L_hat[5,36]  132.414   5.853  120.261  128.422  132.968  136.687
L_hat[6,36]  146.074   7.044  131.042  141.346  146.884  151.271
L_hat[7,36]  159.083   8.182  141.064  153.570  160.128  165.120
L_hat[1,37]   62.819   3.299   56.609   60.559   62.782   65.022
L_hat[2,37]   78.121   2.709   72.824   76.265   78.124   79.954
L_hat[3,37]   93.124   2.379   88.503   91.523   93.095   94.713
L_hat[4,37]  108.373   2.296  103.889  106.816  108.377  109.926
L_hat[5,37]  123.315   2.412  118.469  121.668  123.330  124.951
L_hat[6,37]  138.474   2.660  133.079  136.726  138.523  140.309
L_hat[7,37]  152.815   2.971  146.529  150.946  152.901  154.810
L_hat[1,38]   60.256   3.616   53.078   57.852   60.256   62.644
L_hat[2,38]   72.428   2.885   66.715   70.488   72.419   74.342
L_hat[3,38]   84.542   2.398   79.794   82.992   84.514   86.137
L_hat[4,38]   97.043   2.271   92.602   95.529   97.030   98.566
L_hat[5,38]  109.482   2.545  104.524  107.738  109.500  111.144
L_hat[6,38]  122.300   3.105  116.248  120.197  122.341  124.327
L_hat[7,38]  134.613   3.775  127.067  132.113  134.655  137.136
L_hat[1,39]   47.201   3.522   40.149   44.759   47.244   49.584
L_hat[2,39]   57.040   2.873   51.361   55.068   57.058   58.995
L_hat[3,39]   66.864   2.425   62.130   65.303   66.865   68.487
L_hat[4,39]   77.035   2.290   72.516   75.528   77.062   78.570
L_hat[5,39]   87.191   2.533   81.984   85.533   87.229   88.846
L_hat[6,39]   97.692   3.078   91.548   95.656   97.694   99.681
L_hat[7,39]  107.814   3.761  100.495  105.238  107.786  110.254
L_hat[1,40]   52.757   5.289   42.009   49.311   52.781   56.192
L_hat[2,40]   65.900   5.630   54.809   62.146   65.901   69.556
L_hat[3,40]   78.885   6.594   66.129   74.500   78.967   83.319
L_hat[4,40]   92.190   7.900   76.860   86.760   92.328   97.707
L_hat[5,40]  105.337   9.312   87.224   98.677  105.572  112.010
L_hat[6,40]  118.792  10.786   97.246  111.003  119.160  126.680
L_hat[7,40]  131.632  12.177  106.857  122.954  132.365  140.599
L_hat[1,41]   58.478   3.489   51.864   56.033   58.489   60.881
L_hat[2,41]   72.968   2.742   67.713   71.033   72.950   74.846
L_hat[3,41]   87.259   2.311   82.824   85.719   87.267   88.847
L_hat[4,41]  101.874   2.241   97.537  100.376  101.915  103.414
L_hat[5,41]  116.282   2.474  111.610  114.571  116.291  117.934
L_hat[6,41]  130.992   2.883  125.294  129.067  131.001  132.937
L_hat[7,41]  144.994   3.336  138.247  142.820  145.005  147.289
L_pred[1]     58.783  11.509   35.290   51.176   58.754   66.482
L_pred[2]     59.269  11.505   35.812   51.695   59.250   66.957
L_pred[3]     59.755  11.502   36.334   52.160   59.721   67.349
L_pred[4]     60.241  11.500   36.856   52.667   60.207   67.864
L_pred[5]     60.727  11.498   37.386   53.147   60.699   68.407
L_pred[6]     61.212  11.497   37.898   53.678   61.178   68.871
L_pred[7]     61.698  11.496   38.472   54.132   61.678   69.341
L_pred[8]     62.183  11.496   38.939   54.569   62.154   69.807
L_pred[9]     62.667  11.496   39.454   55.048   62.629   70.251
L_pred[10]    63.152  11.497   39.930   55.513   63.112   70.683
L_pred[11]    63.637  11.498   40.327   55.970   63.612   71.133
L_pred[12]    64.121  11.500   40.726   56.442   64.086   71.589
L_pred[13]    64.605  11.502   41.121   56.893   64.532   72.038
L_pred[14]    65.089  11.505   41.609   57.381   65.028   72.558
L_pred[15]    65.572  11.509   41.999   57.855   65.527   73.026
L_pred[16]    66.056  11.513   42.451   58.359   66.000   73.516
L_pred[17]    66.539  11.517   42.995   58.808   66.504   74.005
L_pred[18]    67.022  11.522   43.544   59.337   67.010   74.445
L_pred[19]    67.505  11.527   44.022   59.809   67.511   74.906
L_pred[20]    67.987  11.533   44.496   60.305   67.959   75.395
L_pred[21]    68.470  11.539   44.980   60.786   68.428   75.896
L_pred[22]    68.952  11.546   45.419   61.207   68.875   76.351
L_pred[23]    69.434  11.553   45.902   61.694   69.394   76.843
L_pred[24]    69.915  11.561   46.398   62.180   69.915   77.332
L_pred[25]    70.397  11.569   46.950   62.669   70.406   77.795
L_pred[26]    70.878  11.578   47.482   63.158   70.877   78.255
L_pred[27]    71.359  11.587   47.971   63.608   71.396   78.712
L_pred[28]    71.840  11.597   48.460   64.129   71.893   79.197
L_pred[29]    72.321  11.607   49.008   64.570   72.352   79.689
L_pred[30]    72.802  11.617   49.481   65.029   72.852   80.210
L_pred[31]    73.282  11.628   49.895   65.524   73.340   80.673
L_pred[32]    73.762  11.639   50.271   65.974   73.822   81.128
L_pred[33]    74.242  11.651   50.816   66.451   74.302   81.618
L_pred[34]    74.721  11.663   51.336   66.921   74.794   82.155
L_pred[35]    75.201  11.676   51.873   67.420   75.300   82.629
L_pred[36]    75.680  11.689   52.380   67.877   75.775   83.147
L_pred[37]    76.159  11.702   52.850   68.336   76.281   83.665
L_pred[38]    76.638  11.716   53.340   68.835   76.795   84.142
L_pred[39]    77.117  11.730   53.773   69.302   77.304   84.618
L_pred[40]    77.595  11.745   54.159   69.777   77.784   85.130
L_pred[41]    78.073  11.760   54.547   70.215   78.250   85.625
L_pred[42]    78.552  11.775   55.031   70.709   78.696   86.130
L_pred[43]    79.029  11.791   55.414   71.159   79.163   86.614
L_pred[44]    79.507  11.807   55.896   71.596   79.653   87.085
L_pred[45]    79.984  11.823   56.388   72.077   80.108   87.552
L_pred[46]    80.462  11.840   56.915   72.570   80.571   88.036
L_pred[47]    80.939  11.857   57.431   73.030   81.037   88.532
L_pred[48]    81.415  11.874   57.942   73.494   81.497   89.034
L_pred[49]    81.892  11.892   58.455   73.923   81.971   89.552
L_pred[50]    82.369  11.911   58.831   74.348   82.410   90.112
L_pred[51]    82.845  11.929   59.243   74.822   82.883   90.608
L_pred[52]    83.321  11.948   59.727   75.258   83.348   91.097
L_pred[53]    83.797  11.967   60.101   75.661   83.822   91.608
L_pred[54]    84.272  11.987   60.475   76.128   84.296   92.091
L_pred[55]    84.748  12.007   60.851   76.614   84.757   92.608
L_pred[56]    85.223  12.027   61.327   77.064   85.224   93.149
L_pred[57]    85.698  12.047   61.790   77.528   85.689   93.613
L_pred[58]    86.173  12.068   62.236   77.983   86.181   94.111
L_pred[59]    86.647  12.089   62.760   78.462   86.681   94.597
L_pred[60]    87.122  12.110   63.229   78.928   87.203   95.125
L_pred[61]    87.596  12.132   63.621   79.406   87.653   95.627
L_pred[62]    88.070  12.154   64.016   79.862   88.124   96.130
L_pred[63]    88.544  12.176   64.533   80.308   88.615   96.635
L_pred[64]    89.017  12.199   64.828   80.782   89.124   97.169
L_pred[65]    89.491  12.222   65.183   81.230   89.607   97.642
L_pred[66]    89.964  12.245   65.596   81.687   90.065   98.167
L_pred[67]    90.437  12.268   66.112   82.124   90.550   98.656
L_pred[68]    90.910  12.292   66.486   82.631   91.021   99.155
L_pred[69]    91.382  12.316   66.776   83.044   91.540   99.673
L_pred[70]    91.855  12.340   67.256   83.491   92.022  100.144
L_pred[71]    92.327  12.364   67.661   83.913   92.499  100.627
L_pred[72]    92.799  12.389   68.109   84.375   92.973  101.121
L_pred[73]    93.271  12.414   68.560   84.850   93.422  101.600
L_pred[74]    93.743  12.439   69.012   85.333   93.877  102.095
L_pred[75]    94.214  12.464   69.455   85.804   94.374  102.626
L_pred[76]    94.685  12.490   69.834   86.246   94.851  103.106
L_pred[77]    95.156  12.516   70.149   86.695   95.302  103.604
L_pred[78]    95.627  12.542   70.461   87.165   95.804  104.089
L_pred[79]    96.098  12.568   70.834   87.604   96.306  104.599
L_pred[80]    96.568  12.595   71.253   88.079   96.808  105.133
L_pred[81]    97.039  12.622   71.770   88.481   97.267  105.674
L_pred[82]    97.509  12.649   72.088   88.947   97.708  106.160
L_pred[83]    97.979  12.676   72.500   89.402   98.239  106.627
L_pred[84]    98.448  12.703   72.908   89.809   98.699  107.100
L_pred[85]    98.918  12.731   73.243   90.259   99.167  107.594
L_pred[86]    99.387  12.758   73.578   90.722   99.613  108.061
L_pred[87]    99.856  12.786   73.983   91.193  100.076  108.563
L_pred[88]   100.325  12.815   74.375   91.645  100.566  109.081
L_pred[89]   100.794  12.843   74.733   92.155  101.040  109.591
L_pred[90]   101.262  12.872   75.094   92.581  101.509  110.080
L_pred[91]   101.731  12.900   75.447   93.009  102.000  110.609
L_pred[92]   102.199  12.929   75.802   93.439  102.480  111.103
L_pred[93]   102.667  12.958   76.311   93.882  102.979  111.556
L_pred[94]   103.135  12.988   76.732   94.307  103.446  112.072
L_pred[95]   103.602  13.017   77.085   94.727  103.950  112.528
L_pred[96]   104.070  13.047   77.438   95.146  104.400  113.007
L_pred[97]   104.537  13.076   77.792   95.574  104.855  113.531
L_pred[98]   105.004  13.106   78.146   96.054  105.308  114.046
L_pred[99]   105.471  13.136   78.500   96.511  105.765  114.530
L_pred[100]  105.937  13.167   78.891   96.952  106.257  115.003
L_pred[101]  106.404  13.197   79.338   97.394  106.746  115.475
L_pred[102]  106.870  13.228   79.795   97.879  107.235  115.997
L_pred[103]  107.336  13.258   80.249   98.306  107.703  116.489
L_pred[104]  107.802  13.289   80.655   98.755  108.133  116.961
L_pred[105]  108.267  13.320   81.054   99.212  108.600  117.489
L_pred[106]  108.733  13.351   81.432   99.672  109.059  118.013
L_pred[107]  109.198  13.382   81.810  100.120  109.491  118.504
L_pred[108]  109.663  13.414   82.187  100.569  109.972  118.981
L_pred[109]  110.128  13.445   82.560  101.033  110.449  119.506
L_pred[110]  110.593  13.477   82.945  101.491  110.928  120.005
L_pred[111]  111.057  13.509   83.371  101.964  111.384  120.522
L_pred[112]  111.522  13.541   83.863  102.357  111.907  121.000
L_pred[113]  111.986  13.573   84.275  102.751  112.368  121.477
L_pred[114]  112.450  13.605   84.725  103.207  112.807  121.986
L_pred[115]  112.914  13.637   85.175  103.650  113.304  122.443
L_pred[116]  113.377  13.670   85.586  104.111  113.762  122.912
L_pred[117]  113.840  13.702   85.966  104.553  114.249  123.375
L_pred[118]  114.304  13.735   86.347  104.958  114.708  123.842
L_pred[119]  114.767  13.767   86.727  105.396  115.128  124.316
L_pred[120]  115.230  13.800   87.111  105.843  115.573  124.809
L_pred[121]  115.692  13.833   87.533  106.279  116.041  125.287
L_pred[122]  116.155  13.866   87.868  106.731  116.453  125.781
L_pred[123]  116.617  13.899   88.276  107.185  116.917  126.245
L_pred[124]  117.079  13.932   88.728  107.612  117.384  126.730
L_pred[125]  117.541  13.966   89.179  108.080  117.845  127.229
L_pred[126]  118.003  13.999   89.629  108.520  118.321  127.755
L_pred[127]  118.464  14.033   90.079  108.975  118.812  128.252
